Row ID,Order Date,Ship Date,Order ID,Customer ID,Customer Name,Region,Country,State,City,Segment,Category,Sub-Category,Product ID,Product Name,Quantity,Payment Mode,Ship Mode,Sales,Profit,Returns
7105,19-06-2020,21-06-2020,CA-2020-128944,KH-16330,Katharine Harms,East,United States,Ohio,Newark,Corporate,Furniture,Chairs,FUR-CH-10000785,Global Ergonomic Managers Chair,6,Online,Second Class,783.116,-43.4352,0
7106,19-06-2020,21-06-2020,CA-2020-128944,KH-16330,Katharine Harms,East,United States,Ohio,Newark,Corporate,Furniture,Furnishings,FUR-FU-10004909,Contemporary Wood/Metal Frame,3,Online,Second Class,143.784,7.272,0
9561,03-05-2019,05-05-2019,CA-2019-129280,SM-20905,Susan MacKendrick,East,United States,Ohio,Newark,Consumer,Furniture,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",2,COD,First Class,51.968,10.3936,0
8469,11-11-2019,17-11-2019,US-2019-164196,AS-10285,Alejandro Savely,Central,United States,Indiana,Noblesville,Corporate,Furniture,Tables,FUR-TA-10001950,Balt Solid Wood Round Tables,6,Online,Standard Class,2678.94,241.1046,0
6909,10-12-2020,15-12-2020,US-2020-135503,JE-16165,Justin Ellison,South,United States,South Carolina,North Charleston,Corporate,Furniture,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",2,COD,Standard Class,372.76,4.2804,0
1517,10-12-2020,14-12-2020,CA-2020-148446,MC-17845,Michael Chen,West,United States,Nevada,North Las Vegas,Consumer,Furniture,Tables,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,4,Cards,Second Class,904.6,116.872,0
5372,08-04-2020,12-04-2020,US-2020-136721,NH-18610,Nicole Hansen,Central,United States,Michigan,Oak Park,Corporate,Furniture,Furnishings,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,3,Online,Standard Class,343.9,79.794,0
5371,08-04-2020,12-04-2020,US-2020-136721,NH-18610,Nicole Hansen,Central,United States,Michigan,Oak Park,Corporate,Furniture,Furnishings,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",2,Online,Standard Class,308.96,71.2296,0
6271,02-12-2020,06-12-2020,CA-2020-102379,BB-11545,Brenda Bowman,West,United States,California,Oakland,Corporate,Furniture,Chairs,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,9,COD,Standard Class,182.056,43.4646,0
1752,14-10-2020,17-10-2020,CA-2020-168837,JW-15955,Joni Wasserman,West,United States,California,Oakland,Consumer,Furniture,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,2,Online,First Class,102.46,3.6894,0
3337,21-08-2020,22-08-2020,US-2020-109253,PR-18880,Patrick Ryan,West,United States,California,Oakland,Consumer,Furniture,Furnishings,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,4,COD,First Class,153.92,10.3936,1
3338,21-08-2020,22-08-2020,US-2020-109253,PR-18880,Patrick Ryan,West,United States,California,Oakland,Consumer,Furniture,Tables,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,3,Online,First Class,590.728,28.4364,1
2963,16-12-2020,21-12-2020,CA-2020-137428,AY-10555,Andy Yotov,West,United States,California,Oceanside,Corporate,Furniture,Chairs,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",2,COD,Second Class,348.568,9.1764,1
2964,16-12-2020,21-12-2020,CA-2020-137428,AY-10555,Andy Yotov,West,United States,California,Oceanside,Corporate,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",2,COD,Second Class,386.184,6.074,1
2966,16-12-2020,21-12-2020,CA-2020-137428,AY-10555,Andy Yotov,West,United States,California,Oceanside,Corporate,Furniture,Furnishings,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2,Online,Second Class,286.96,7.584,1
5306,21-02-2019,26-02-2019,US-2019-168410,BV-11245,Benjamin Venier,East,United States,New York,Oceanside,Corporate,Furniture,Furnishings,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,5,COD,Standard Class,68.95,28.959,0
1910,18-12-2020,23-12-2020,CA-2020-105886,DB-13660,Duane Benoit,East,United States,New York,Oceanside,Consumer,Furniture,Furnishings,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",2,Cards,Standard Class,332.96,8.532,0
731,03-12-2019,06-12-2019,US-2019-150861,EG-13900,Emily Grady,East,United States,New York,Oceanside,Consumer,Furniture,Chairs,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",3,COD,First Class,542.646,102.4998,0
729,03-12-2019,06-12-2019,US-2019-150861,EG-13900,Emily Grady,East,United States,New York,Oceanside,Consumer,Furniture,Tables,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",2,Online,First Class,400.032,-153.3456,0
3315,24-12-2020,28-12-2020,CA-2020-169978,HG-15025,Hunter Glantz,East,United States,New York,Oceanside,Consumer,Furniture,Chairs,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,2,Cards,Standard Class,622.764,48.3136,0
4611,09-11-2020,14-11-2020,US-2020-141852,JE-15745,Joel Eaton,West,United States,California,Oceanside,Consumer,Furniture,Furnishings,FUR-FU-10000023,Eldon Wave Desk Accessories,8,Cards,Standard Class,156.12,20.7328,0
2854,19-03-2019,21-03-2019,CA-2019-136371,SV-20935,Susan Vittorini,East,United States,New York,Oceanside,Consumer,Furniture,Furnishings,FUR-FU-10000221,"Master Caster Door Stop, Brown",4,Online,Second Class,20.32,6.9088,0
2853,19-03-2019,21-03-2019,CA-2019-136371,SV-20935,Susan Vittorini,East,United States,New York,Oceanside,Consumer,Furniture,Furnishings,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",1,Online,Second Class,14.98,6.8908,0
3757,03-03-2019,06-03-2019,CA-2019-116799,JG-15310,Jason Gross,Central,United States,Texas,Odessa,Corporate,Furniture,Chairs,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,5,COD,First Class,563.43,-56.343,0
8803,10-11-2019,12-11-2019,CA-2019-140935,AB-10015,Aaron Bergman,Central,United States,Oklahoma,Oklahoma City,Consumer,Furniture,Bookcases,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",2,COD,First Class,341.96,54.7136,0
7288,20-06-2019,25-06-2019,CA-2019-149965,BS-11365,Bill Shonely,Central,United States,Oklahoma,Oklahoma City,Corporate,Furniture,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",3,Online,Standard Class,57.69,23.6529,0
5028,29-07-2020,03-08-2020,US-2020-130953,RF-19735,Roland Fjeld,Central,United States,Oklahoma,Oklahoma City,Consumer,Furniture,Chairs,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,3,COD,Standard Class,319.67,72.6408,0
5138,13-11-2019,17-11-2019,CA-2019-128972,TS-21430,Tom Stivers,Central,United States,Oklahoma,Oklahoma City,Corporate,Furniture,Furnishings,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",4,Online,Standard Class,30.36,13.0548,0
1012,17-06-2020,21-06-2020,CA-2020-118437,PF-19165,Philip Fox,West,United States,Washington,Olympia,Consumer,Furniture,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",3,COD,Second Class,178.25,46.575,0
7388,13-09-2019,18-09-2019,CA-2019-105732,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,Consumer,Furniture,Furnishings,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",14,COD,Standard Class,1336.44,387.5676,0
7579,18-12-2019,21-12-2019,CA-2019-138597,PN-18775,Parhena Norris,Central,United States,Nebraska,Omaha,Home Office,Furniture,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,3,Cards,First Class,563.94,112.788,0
2072,20-11-2020,25-11-2020,US-2020-110996,KA-16525,Kelly Andreada,West,United States,California,Ontario,Consumer,Furniture,Chairs,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,5,Cards,Standard Class,326.92,-46.137,0
6492,20-11-2019,25-11-2019,CA-2019-113845,FA-14230,Frank Atkinson,South,United States,Florida,Orlando,Corporate,Furniture,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2,COD,Standard Class,289.568,10.8588,0
9171,01-12-2019,01-12-2019,US-2019-155768,LB-16795,Laurel Beltran,West,United States,California,Oxnard,Home Office,Furniture,Furnishings,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,2,Online,Same Day,31.96,1.598,0
503,30-05-2019,04-06-2019,US-2019-105578,MY-17380,Maribeth Yedwab,West,United States,Colorado,Parker,Corporate,Furniture,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,2,Cards,Standard Class,801.568,50.098,0
5474,19-12-2020,23-12-2020,CA-2020-116946,TS-21505,Tony Sayre,West,United States,Colorado,Parker,Consumer,Furniture,Bookcases,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,7,Online,Standard Class,363.018,-183.6324,0
5472,19-12-2020,23-12-2020,CA-2020-116946,TS-21505,Tony Sayre,West,United States,Colorado,Parker,Consumer,Furniture,Furnishings,FUR-FU-10000320,OIC Stacking Trays,5,Online,Standard Class,423.36,4.008,0
6114,12-11-2019,16-11-2019,CA-2019-124590,SP-20920,Susan Pistek,East,United States,Ohio,Parma,Consumer,Furniture,Chairs,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",9,Cards,Standard Class,1537.074,0,0
6111,12-11-2019,16-11-2019,CA-2019-124590,SP-20920,Susan Pistek,East,United States,Ohio,Parma,Consumer,Furniture,Chairs,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",7,Cards,Standard Class,1474.802,-21.0686,0
6115,12-11-2019,16-11-2019,CA-2019-124590,SP-20920,Susan Pistek,East,United States,Ohio,Parma,Consumer,Furniture,Chairs,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,2,Online,Standard Class,449.372,-12.8392,0
3040,03-10-2020,08-10-2020,CA-2020-101749,AS-10045,Aaron Smayling,West,United States,California,Pasadena,Corporate,Furniture,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",3,Online,Standard Class,221.288,-6.4233,0
9592,28-07-2019,01-08-2019,US-2019-105452,BF-11005,Barry Franz,Central,United States,Texas,Pasadena,Home Office,Furniture,Furnishings,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",5,Cards,Standard Class,24.7,-9.88,0
9593,28-07-2019,01-08-2019,US-2019-105452,BF-11005,Barry Franz,Central,United States,Texas,Pasadena,Home Office,Furniture,Furnishings,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",5,Online,Standard Class,302.72,-378.4,0
7243,23-04-2020,25-04-2020,CA-2020-136651,JF-15355,Jay Fein,West,United States,California,Pasadena,Consumer,Furniture,Furnishings,FUR-FU-10004864,Eldon 500 Class Desk Accessories,2,Cards,Second Class,149.14,7.9662,1
7241,23-04-2020,25-04-2020,CA-2020-136651,JF-15355,Jay Fein,West,United States,California,Pasadena,Consumer,Furniture,Furnishings,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",7,COD,Second Class,112.36,26.544,1
1464,26-08-2019,28-08-2019,CA-2019-152289,LC-16930,Linda Cazamias,Central,United States,Texas,Pasadena,Corporate,Furniture,Chairs,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,6,Online,First Class,1024.716,-29.2776,0
1311,20-06-2019,21-06-2019,CA-2019-141397,RC-19825,Roy Collins,West,United States,California,Pasadena,Consumer,Furniture,Chairs,FUR-CH-10003846,Hon Valutask Swivel Chairs,2,Online,First Class,161.568,-8.0784,0
5577,12-12-2019,16-12-2019,CA-2019-136686,RF-19840,Roy Französisch,West,United States,California,Pasadena,Consumer,Furniture,Furnishings,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,COD,Standard Class,383.64,122.7648,0
3951,18-11-2019,22-11-2019,CA-2019-119963,SN-20710,Steve Nguyen,Central,United States,Texas,Pasadena,Home Office,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",6,COD,Standard Class,255.108,-18.222,0
2442,22-05-2019,27-05-2019,CA-2019-146934,AF-10870,Art Ferguson,East,United States,New Jersey,Passaic,Consumer,Furniture,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,2,COD,Standard Class,174.286,-19.9184,0
6751,28-06-2019,30-06-2019,CA-2019-154767,BP-11155,Becky Pak,East,United States,New Jersey,Paterson,Consumer,Furniture,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",2,Cards,Second Class,121.96,20.7332,0
8521,04-12-2020,10-12-2020,CA-2020-118003,DO-13645,Doug O'Connell,East,United States,New Jersey,Paterson,Consumer,Furniture,Chairs,FUR-CH-10004860,Global Low Back Tilter Chair,3,Cards,Standard Class,314.94,18.1764,0
8520,04-12-2020,10-12-2020,CA-2020-118003,DO-13645,Doug O'Connell,East,United States,New Jersey,Paterson,Consumer,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",3,COD,Standard Class,216.22,45.555,0
8519,04-12-2020,10-12-2020,CA-2020-118003,DO-13645,Doug O'Connell,East,United States,New Jersey,Paterson,Consumer,Furniture,Furnishings,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1,Online,Standard Class,106.99,1.5588,0
6482,03-06-2020,10-06-2020,CA-2020-140872,NR-18550,Nick Radford,South,United States,Florida,Pembroke Pines,Consumer,Furniture,Bookcases,FUR-BO-10002824,Bush Mission Pointe Library,2,COD,Standard Class,276.568,0,0
2309,11-06-2020,12-06-2020,US-2020-120418,BC-11125,Becky Castell,West,United States,Arizona,Peoria,Home Office,Furniture,Chairs,FUR-CH-10001394,Global Leather Executive Chair,1,Online,First Class,308.792,35.099,0
6821,28-12-2020,01-01-2021,CA-2020-163860,LO-17170,Lori Olson,Central,United States,Illinois,Peoria,Corporate,Furniture,Chairs,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",2,COD,Standard Class,116.372,-3.2392,0
6822,28-12-2020,01-01-2021,CA-2020-163860,LO-17170,Lori Olson,Central,United States,Illinois,Peoria,Corporate,Furniture,Furnishings,FUR-FU-10001935,3M Hangers With Command Adhesive,2,COD,Standard Class,478.96,-1.406,0
6820,28-12-2020,01-01-2021,CA-2020-163860,LO-17170,Lori Olson,Central,United States,Illinois,Peoria,Corporate,Furniture,Furnishings,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,3,Online,Standard Class,1302.968,-2.3904,0
9201,17-10-2019,20-10-2019,CA-2019-152688,NR-18550,Nick Radford,East,United States,New Jersey,Perth Amboy,Consumer,Furniture,Bookcases,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,COD,First Class,120.98,12.098,0
7845,21-07-2020,25-07-2020,US-2020-123834,GM-14500,Gene McClure,Central,United States,Texas,Pharr,Consumer,Furniture,Tables,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,4,Cards,Standard Class,148.404,-21.3264,1
3018,23-08-2019,30-08-2019,US-2019-160528,MH-18115,Mick Hernandez,Central,United States,Texas,Pharr,Home Office,Furniture,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,3,COD,Standard Class,22.608,-10.1736,0
4676,27-03-2020,29-03-2020,CA-2020-139416,AG-10270,Alejandro Grove,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",2,COD,Second Class,117.008,1.5008,0
1516,11-12-2020,17-12-2020,US-2020-160759,AI-10855,Arianne Irving,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Chairs,FUR-CH-10002961,"Leather Task Chair, Black",1,Cards,Standard Class,483.686,-9.098,0
4582,19-09-2019,22-09-2019,CA-2019-120250,AP-10720,Anne Pryor,East,United States,Pennsylvania,Philadelphia,Home Office,Furniture,Furnishings,FUR-FU-10003424,Nu-Dell Oak Frame,3,Cards,First Class,25.632,3.8448,0
3458,16-09-2020,18-09-2020,CA-2020-136448,AS-10090,Adam Shillingsburg,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",3,Cards,First Class,149.512,2.2512,0
1689,10-12-2020,12-12-2020,CA-2020-143798,AW-10840,Anthony Witt,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,2,Online,First Class,536.88,23.316,0
2448,31-10-2019,06-11-2019,CA-2019-119165,BD-11320,Bill Donatelli,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,5,COD,Standard Class,492.835,-14.081,0
3252,17-04-2020,19-04-2020,CA-2020-119389,BG-11740,Bruce Geld,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",3,COD,First Class,109.312,5.2773,0
8352,03-05-2020,08-05-2020,CA-2020-132199,BO-11350,Bill Overfelt,East,United States,Pennsylvania,Philadelphia,Corporate,Furniture,Furnishings,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",2,COD,Standard Class,149.448,7.3008,0
8354,03-05-2020,08-05-2020,CA-2020-132199,BO-11350,Bill Overfelt,East,United States,Pennsylvania,Philadelphia,Corporate,Furniture,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,5,COD,Standard Class,394.47,-112.041,0
7425,10-04-2020,14-04-2020,CA-2020-135069,BS-11755,Bruce Stewart,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",3,Online,Standard Class,133.672,6.4176,0
9698,11-03-2019,11-03-2019,CA-2019-122511,BT-11485,Brad Thomas,East,United States,Pennsylvania,Philadelphia,Home Office,Furniture,Furnishings,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",4,Cards,Same Day,30.336,9.48,0
6154,20-04-2020,23-04-2020,CA-2020-151484,CV-12805,Cynthia Voltz,East,United States,Pennsylvania,Philadelphia,Corporate,Furniture,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",2,COD,First Class,149.968,10.3936,0
6157,20-04-2020,23-04-2020,CA-2020-151484,CV-12805,Cynthia Voltz,East,United States,Pennsylvania,Philadelphia,Corporate,Furniture,Furnishings,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",3,COD,First Class,137.408,9.5418,0
7591,05-09-2019,09-09-2019,CA-2019-158778,DB-13210,Dean Braden,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Furnishings,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",9,Cards,Standard Class,58.248,11.6496,0
7594,05-09-2019,09-09-2019,CA-2019-158778,DB-13210,Dean Braden,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Chairs,FUR-CH-10000309,Global Comet Stacking Arm Chair,3,COD,Standard Class,887.271,-63.3765,0
7592,05-09-2019,09-09-2019,CA-2019-158778,DB-13210,Dean Braden,East,United States,Pennsylvania,Philadelphia,Consumer,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",2,COD,Standard Class,71.246,-19.3382,0
4471,08-05-2020,12-05-2020,CA-2020-156895,DJ-13510,Don Jones,East,United States,Pennsylvania,Philadelphia,Corporate,Furniture,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",3,Online,Standard Class,141.058,-23.7822,0
6105,22-08-2020,24-08-2020,US-2020-132381,Dp-13240,Dean percer,East,United States,Pennsylvania,Philadelphia,Home Office,Furniture,Tables,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,2,COD,First Class,362.532,-83.8752,0
